user_id,count_futures_trader,count_index_options_non_scalper,count_index_options_scalper,count_index_options_seller,count_investor,count_stock_options_non_scalper,count_stock_options_scalper,count_stock_options_seller,count_stock_trader,count_unmapped,pct_futures_trader,pct_index_options_non_scalper,pct_index_options_scalper,pct_index_options_seller,pct_investor,pct_stock_options_non_scalper,pct_stock_options_scalper,pct_stock_options_seller,pct_stock_trader,pct_unmapped,total_trades,primary_persona
d8208sm6kb5c738c29ng,0,0,229,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,index options scalper
d822ofrnjnfc73akr0r0,0,0,0,0,2,0,0,0,90,0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,97.83,0.0,92,stock trader
d824ede6kb5c738c4c00,0,0,0,0,1,0,0,0,3,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,4,stock trader
d827ule6kb5c738c6dg0,0,1,51,0,0,1,0,0,0,0,0.0,1.89,96.23,0.0,0.0,1.89,0.0,0.0,0.0,0.0,53,index options scalper
d82av7m6kb5c738c8kag,0,170,0,3,0,0,0,0,0,0,0.0,98.27,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,173,index options non-scalper
d82c2lrnjnfc73akuijg,0,0,0,0,40,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40,investor
d82puou6kb5c738cdih0,0,10,8,0,0,0,0,0,0,0,0.0,55.56,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,mixed
d82tkbrnjnfc73al47ig,0,1,0,0,0,5,0,0,0,0,0.0,16.67,0.0,0.0,0.0,83.33,0.0,0.0,0.0,0.0,6,stock options non-scalper
d8388j66kb5c738ck01g,0,64,0,159,5,10,0,0,0,0,0.0,26.89,0.0,66.81,2.1,4.2,0.0,0.0,0.0,0.0,238,index options seller
d83b9kbnjnfc73al7njg,11,0,0,0,5,13,0,0,2,0,35.48,0.0,0.0,0.0,16.13,41.94,0.0,0.0,6.45,0.0,31,mixed
d83fjl66kb5c738coemg,0,52,1,0,0,0,0,0,0,0,0.0,98.11,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,index options non-scalper
d83som0sus5c73ef3sig,0,2,0,0,0,3,0,0,5,0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,0.0,10,mixed
d840fgosus5c73ef6acg,0,398,15,687,0,0,0,2,1,0,0.0,36.08,1.36,62.28,0.0,0.0,0.0,0.18,0.09,0.0,1103,index options seller
d843d5gsus5c73ef8fig,0,386,0,0,0,15,0,0,0,0,0.0,96.26,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,401,index options non-scalper
d849u5973iec73f5h86g,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d84a0losus5c73efcpu0,0,888,527,0,0,28,0,0,0,0,0.0,61.54,36.52,0.0,0.0,1.94,0.0,0.0,0.0,0.0,1443,index options non-scalper
d84a69gsus5c73efcvbg,1,6,126,0,0,1,2,0,0,0,0.74,4.41,92.65,0.0,0.0,0.74,1.47,0.0,0.0,0.0,136,index options scalper
d84ag68sus5c73efd5cg,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d84alv8sus5c73efd920,0,0,0,0,0,0,0,0,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,93,stock trader
d84j0hgsus5c73effbt0,0,14,45,187,0,4,6,17,0,0,0.0,5.13,16.48,68.5,0.0,1.47,2.2,6.23,0.0,0.0,273,index options seller
d84mi1p73iec73f5jgng,0,1,2,0,0,0,0,0,1,0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4,mixed
d85ccpa40b0s73atluo0,0,0,4,0,0,0,0,0,85,0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,95.51,0.0,89,stock trader
d85dtch73iec73f5ouhg,0,0,0,0,36,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,36,investor
d85ftr8sus5c73efsad0,0,0,1,0,6,0,0,0,42,0,0.0,0.0,2.04,0.0,12.24,0.0,0.0,0.0,85.71,0.0,49,stock trader
d85h2ih73iec73f5prng,7,28,0,35,1,0,0,6,0,0,9.09,36.36,0.0,45.45,1.3,0.0,0.0,7.79,0.0,0.0,77,mixed
d85i2qosus5c73eften0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5,index options seller
d85ipkgsus5c73efttf0,0,0,36,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,index options scalper
d85iv7173iec73f5qg3g,0,0,326,89,0,0,0,0,0,0,0.0,0.0,78.55,21.45,0.0,0.0,0.0,0.0,0.0,0.0,415,index options scalper
d85svq0sus5c73eg0scg,0,1,32,0,0,0,0,0,0,0,0.0,3.03,96.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,index options scalper
d860dlgsus5c73eg2q70,0,0,0,0,14,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14,investor
d863j7osus5c73eg4omg,0,354,1,3,0,2,1,0,0,0,0.0,98.06,0.28,0.83,0.0,0.55,0.28,0.0,0.0,0.0,361,index options non-scalper
d868h78sus5c73eg7jc0,0,111,116,0,0,0,0,0,0,0,0.0,48.9,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,mixed
d86gs60sus5c73eg9p1g,0,0,0,0,3,0,0,0,125,0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,97.66,0.0,128,stock trader
d86jr4q40b0s73atmej0,0,0,57,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,index options scalper
d86k520sus5c73egbcpg,0,6,0,12,0,0,0,0,0,0,0.0,33.33,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,18,index options seller
d86kvugsus5c73egbrk0,0,765,0,6,0,0,0,0,0,0,0.0,99.22,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,771,index options non-scalper
d86nmaosus5c73egdaq0,0,460,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,index options non-scalper
d86ua6h73iec73f65tc0,0,0,62,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,index options scalper
d876j8973iec73f67310,0,60,0,0,0,116,0,0,0,0,0.0,34.09,0.0,0.0,0.0,65.91,0.0,0.0,0.0,0.0,176,stock options non-scalper
d87d4k8sus5c73egovtg,0,0,214,0,0,0,4,0,22,0,0.0,0.0,89.17,0.0,0.0,0.0,1.67,0.0,9.17,0.0,240,index options scalper
d87htkp73iec73f6brh0,0,0,0,0,6,0,0,0,6,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,12,mixed
d87jmu8sus5c73eguiig,0,4,0,16,0,0,0,0,0,0,0.0,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20,index options seller
d87rmr8sus5c73eh1okg,0,1,163,0,0,0,0,0,0,0,0.0,0.61,99.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,index options scalper
d87si0gsus5c73eh2b20,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d87tc8gsus5c73eh338g,0,0,50,0,0,0,107,0,0,0,0.0,0.0,31.85,0.0,0.0,0.0,68.15,0.0,0.0,0.0,157,stock options scalper
d880sb973iec73f6gsr0,0,0,0,0,33,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33,investor
d8854dgsus5c73ehab70,0,0,0,0,13,0,0,0,5,0,0.0,0.0,0.0,0.0,72.22,0.0,0.0,0.0,27.78,0.0,18,investor
d88774p73iec73f6k0r0,0,1,19,0,0,0,0,0,0,0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,index options scalper
d88md3bo8n2s73cdba0g,0,104,1,0,0,0,0,0,0,0,0.0,99.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,index options non-scalper
d88np1ro8n2s73cdda00,0,52,0,48,0,0,0,0,0,0,0.0,52.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,100,mixed
d88p4ibo8n2s73cdf6og,0,11,0,0,0,80,0,0,0,0,0.0,12.09,0.0,0.0,0.0,87.91,0.0,0.0,0.0,0.0,91,stock options non-scalper
d88pdvbo8n2s73cdfjng,0,5,0,0,0,0,0,0,9,0,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,64.29,0.0,14,stock trader
d88q64bo8n2s73cdgkr0,0,0,0,0,1,0,0,0,97,0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,98.98,0.0,98,stock trader
d88qpkbo8n2s73cdhg4g,0,369,0,3,0,2,0,0,0,0,0.0,98.66,0.0,0.8,0.0,0.53,0.0,0.0,0.0,0.0,374,index options non-scalper
d88sm8ro8n2s73cdjlfg,0,17,48,0,0,0,0,0,0,0,0.0,26.15,73.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,index options scalper
d896hrro8n2s73cdp54g,0,0,0,0,0,0,0,0,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,91,stock trader
d89ash3o8n2s73cdv60g,0,0,268,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,index options scalper
d89sn33o8n2s73cef1mg,0,2,0,6,0,0,0,0,0,0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,8,index options seller
d89te83o8n2s73ceg0q0,0,260,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,index options non-scalper
d89tgh3o8n2s73ceg30g,0,0,0,0,0,0,0,0,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,76,stock trader
d8a03t3o8n2s73cejfl0,0,1,0,0,1,0,0,0,2,0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,4,mixed
d8a0d0jo8n2s73cejr8g,0,384,0,367,4,0,0,0,0,0,0.0,50.86,0.0,48.61,0.53,0.0,0.0,0.0,0.0,0.0,755,mixed
d8a0nojo8n2s73cek8h0,0,5,9,0,0,0,0,0,0,0,0.0,35.71,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,index options scalper
d8a5uvjo8n2s73cepi4g,0,539,4,0,1,1,0,0,0,0,0.0,98.9,0.73,0.0,0.18,0.18,0.0,0.0,0.0,0.0,545,index options non-scalper
d8a7fcro8n2s73cer5a0,0,286,6,0,0,0,0,0,0,0,0.0,97.95,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,index options non-scalper
d8a8thjo8n2s73cesjv0,0,0,166,1,0,0,0,0,0,0,0.0,0.0,99.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,167,index options scalper
d8ac72ro8n2s73cetj00,0,0,0,0,2,0,0,0,5,0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,71.43,0.0,7,stock trader
d8aig93o8n2s73cf08k0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6,stock trader
d8an1g3o8n2s73cf4rkg,0,0,0,0,0,0,0,0,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,170,stock trader
d8aostro8n2s73cf6fdg,0,0,4,0,0,0,3,0,150,0,0.0,0.0,2.55,0.0,0.0,0.0,1.91,0.0,95.54,0.0,157,stock trader
d8apj33o8n2s73cf72q0,0,1,29,0,0,0,0,0,76,0,0.0,0.94,27.36,0.0,0.0,0.0,0.0,0.0,71.7,0.0,106,stock trader
d8b6jmjo8n2s73cfe1hg,0,0,0,0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13,investor
d8b83cbo8n2s73cffgng,0,2,0,0,0,4,0,0,0,0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,6,stock options non-scalper
d8b8tu3o8n2s73cfgek0,0,134,156,0,0,0,0,0,0,0,0.0,46.21,53.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,mixed
d8bcd0bo8n2s73cfjmr0,0,7,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,index options non-scalper
d8beqhbo8n2s73cfln7g,0,13,0,0,0,20,0,0,81,0,0.0,11.4,0.0,0.0,0.0,17.54,0.0,0.0,71.05,0.0,114,stock trader
d8bf61jo8n2s73cfm25g,0,0,61,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,index options scalper
d8bgjr3o8n2s73cfn6eg,0,1,0,0,0,0,0,0,66,0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,98.51,0.0,67,stock trader
d8bs8ero8n2s73cfte0g,0,0,3,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,index options scalper
d8ch6njo8n2s73cgdc20,0,0,0,0,15,0,0,0,1,0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,6.25,0.0,16,investor
d8d3ohbo8n2s73cgt6c0,0,16,5,0,0,0,0,0,0,0,0.0,76.19,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,index options non-scalper
d8dan6rs9r4c739fc9vg,0,2,0,0,0,1,0,0,0,0,0.0,66.67,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,3,index options non-scalper
d8dgr9g60t9s738mmun0,0,3,0,0,0,0,0,0,3,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6,mixed
d8djeto60t9s738mnku0,0,1,0,10,0,0,0,0,0,0,0.0,9.09,0.0,90.91,0.0,0.0,0.0,0.0,0.0,0.0,11,index options seller
d8dpshjs9r4c739fhn6g,0,32,0,0,0,7,0,0,0,0,0.0,82.05,0.0,0.0,0.0,17.95,0.0,0.0,0.0,0.0,39,index options non-scalper
d8dsmdg60t9s738molng,0,0,0,0,5,0,0,0,101,0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,95.28,0.0,106,stock trader
d8duqors9r4c739fk540,0,33,34,0,0,0,0,0,0,0,0.0,49.25,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,mixed
d8dvgrjs9r4c739fkgjg,0,0,41,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,index options scalper
d8e0f2bs9r4c739fkv0g,0,0,0,0,0,0,0,0,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,159,stock trader
d8e3sgbs9r4c739fmlbg,0,5,46,0,0,0,0,0,88,0,0.0,3.6,33.09,0.0,0.0,0.0,0.0,0.0,63.31,0.0,139,stock trader
d8e4t7rs9r4c739fn3pg,0,0,102,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,index options scalper
d8e6q5bs9r4c739fo5m0,0,0,0,0,0,6,0,0,1,0,0.0,0.0,0.0,0.0,0.0,85.71,0.0,0.0,14.29,0.0,7,stock options non-scalper
d8ejc0o60t9s738mtgcg,0,4,0,8,0,0,0,0,0,0,0.0,33.33,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,12,index options seller
d8envfjs9r4c739fulcg,0,0,31,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,index options scalper
d8f4rl3s9r4c739g2dbg,0,0,0,0,19,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19,investor
d8f5okg60t9s738n117g,0,36,32,0,0,0,0,0,0,0,0.0,52.94,47.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,mixed
d8f8ga860t9s738n1ulg,0,0,0,0,19,0,0,0,4,0,0.0,0.0,0.0,0.0,82.61,0.0,0.0,0.0,17.39,0.0,23,investor
d8fakl3s9r4c739g5io0,0,9,1723,16,0,0,0,0,0,0,0.0,0.51,98.57,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1748,index options scalper
d8fs48860t9s738n6g6g,0,61,0,312,0,0,0,0,0,0,0.0,16.35,0.0,83.65,0.0,0.0,0.0,0.0,0.0,0.0,373,index options seller
d8ftgo860t9s738n757g,0,0,0,0,0,0,0,0,241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,241,stock trader
d8g3dgjs9r4c739gi030,0,596,63,0,0,0,0,0,0,0,0.0,90.44,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,index options non-scalper
d8g5q9bs9r4c739gk4g0,0,158,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,index options non-scalper
d8gca2860t9s738nbhm0,0,0,0,0,29,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29,investor
d8gfjt060t9s738ncci0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options scalper
d8gkhabs9r4c739gsff0,0,0,160,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,index options scalper
d8glh9rs9r4c739gtf8g,0,2,0,0,0,6,0,0,0,0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,8,stock options non-scalper
d8h0vq3s9r4c739h3ueg,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9,stock trader
d8ha0pbs9r4c739h8vv0,0,240,8,0,0,0,0,0,0,0,0.0,96.77,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,index options non-scalper
d8hau1bs9r4c739h9j6g,0,2,17,0,0,0,0,0,0,0,0.0,10.53,89.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
d8hb2f860t9s738nmi70,0,1,0,0,0,0,0,0,84,0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,98.82,0.0,85,stock trader
d8hbdjjs9r4c739h9tig,0,7,3,0,0,0,0,0,0,0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options non-scalper
d8hfm5rs9r4c739hcl80,0,96,10,216,0,0,0,0,0,0,0.0,29.81,3.11,67.08,0.0,0.0,0.0,0.0,0.0,0.0,322,index options seller
d8hnamg60t9s738not8g,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d8hpm0bs9r4c739hffp0,0,32,30,0,0,0,0,0,0,0,0.0,51.61,48.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,mixed
d8hq3qrs9r4c739hfqvg,0,82,1,2,1,50,1,1,0,0,0.0,59.42,0.72,1.45,0.72,36.23,0.72,0.72,0.0,0.0,138,mixed
d8hqqers9r4c739hgcr0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,stock options non-scalper
d8htd2vjji4c73flj6ig,0,3,0,0,2,1,0,0,0,0,0.0,50.0,0.0,0.0,33.33,16.67,0.0,0.0,0.0,0.0,6,mixed
d8hvv7cdv72c7381rvf0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,stock options non-scalper
d8i00rvjji4c73flksl0,0,27,3,0,0,28,0,0,0,0,0.0,46.55,5.17,0.0,0.0,48.28,0.0,0.0,0.0,0.0,58,mixed
d8i01o7jji4c73flktig,0,69,52,0,0,14,18,0,1,0,0.0,44.81,33.77,0.0,0.0,9.09,11.69,0.0,0.65,0.0,154,mixed
d8ihi3vjji4c73flro90,0,776,13,0,0,0,0,0,0,0,0.0,98.35,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789,index options non-scalper
d8ioicnjji4c73flvtn0,0,0,329,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,index options scalper
d8ipmavjji4c73fm0mhg,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5,index options seller
d8itbk4dv72c73822h7g,0,71,1,0,0,0,0,0,0,0,0.0,98.61,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,index options non-scalper
d8j4r4fjji4c73fm4kg0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,index options scalper
d8j76gnjji4c73fm6je0,0,33,21,0,0,1,0,0,0,0,0.0,60.0,38.18,0.0,0.0,1.82,0.0,0.0,0.0,0.0,55,index options non-scalper
d8jb8afjji4c73fm924g,0,0,20,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,index options scalper
d8jbcakdv72c738257o0,0,0,2,0,0,0,0,0,100,0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,98.04,0.0,102,stock trader
d8jh48u9habs739v5ab0,0,0,0,0,0,0,0,0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64,stock trader
d8jnnrkseh2s73ek6hmg,0,65,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,index options non-scalper
d8jqrfsseh2s73ek8jag,0,12,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,index options non-scalper
d8jqt8sseh2s73ek8ki0,0,15,11,0,0,0,0,0,0,0,0.0,57.69,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,mixed
d8jrikkseh2s73ek97tg,0,0,5,0,0,0,9,0,0,0,0.0,0.0,35.71,0.0,0.0,0.0,64.29,0.0,0.0,0.0,14,stock options scalper
d8jrrbm9habs739v743g,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8,stock trader
d8jtau4seh2s73ekab4g,0,0,0,0,0,0,0,0,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,68,stock trader
d8ju0bsseh2s73ekaohg,0,289,1,0,0,0,0,0,0,0,0.0,99.66,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,index options non-scalper
d8kf2tkseh2s73ekjot0,0,0,26,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,index options scalper
d8kj9vsseh2s73ekmiug,4,1,1,0,0,1,0,0,0,0,57.14,14.29,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,7,mixed
d8kkgn69habs739vern0,0,15,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options non-scalper
d8km9u4seh2s73ekoc6g,0,6,3,0,0,2,0,0,0,0,0.0,54.55,27.27,0.0,0.0,18.18,0.0,0.0,0.0,0.0,11,mixed
d8l2tocseh2s73ekti70,0,34,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,index options non-scalper
d8l3kjcseh2s73eku4u0,0,11,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,index options non-scalper
d8l9rqu9habs739vlehg,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d8levncseh2s73el6m8g,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options seller
d8lofkcseh2s73el9sn0,0,5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,index options non-scalper
d8lrqt4seh2s73elcqlg,0,7,0,0,3,0,0,0,2,0,0.0,58.33,0.0,0.0,25.0,0.0,0.0,0.0,16.67,0.0,12,mixed
d8ls2h4seh2s73elcvbg,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9,stock trader
d8lteecseh2s73ele54g,0,40,44,0,0,0,0,0,0,0,0.0,47.62,52.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,mixed
d8ltgbcseh2s73ele6tg,0,2,0,0,0,6,0,0,0,0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,8,stock options non-scalper
d8m2is4seh2s73elhle0,0,8,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,index options non-scalper
d8m547cseh2s73eliva0,0,1,0,5,0,0,0,0,0,0,0.0,16.67,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,6,index options seller
d8md8je9habs739vu5lg,0,39,0,2,0,70,0,3,0,0,0.0,34.21,0.0,1.75,0.0,61.4,0.0,2.63,0.0,0.0,114,stock options non-scalper
d8mdgte9habs739vu96g,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7,stock trader
d8me2n69habs739vuhgg,0,1,15,0,0,0,0,0,0,0,0.0,6.25,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,index options scalper
d8mip04seh2s73elp97g,0,0,1,0,0,6,0,0,0,0,0.0,0.0,14.29,0.0,0.0,85.71,0.0,0.0,0.0,0.0,7,stock options non-scalper
d8n96esseh2s73em3h70,2,32,2,169,0,0,0,0,0,0,0.98,15.61,0.98,82.44,0.0,0.0,0.0,0.0,0.0,0.0,205,index options seller
d8nfdcsseh2s73em783g,0,0,12,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,index options scalper
d8npvbe9habs73a09htg,0,2,1,0,0,1,0,0,0,0,0.0,50.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4,mixed
d8nt82e9habs73a0afq0,0,20,18,0,0,0,0,0,0,0,0.0,52.63,47.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,mixed
d8nuvdkseh2s73emenjg,0,2,0,5,0,0,0,0,0,0,0.0,28.57,0.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,7,index options seller
d8o82um9habs73a0cgag,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d8ogbmcseh2s73eml6tg,0,94,135,0,0,0,0,0,0,0,0.0,41.05,58.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,mixed
d8okn1ca39fc73f0h3ig,0,1,18,0,0,0,0,0,0,0,0.0,5.26,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
